symbol,name,exchange,sector,industry,marketCap,country
301183.SZ,HUBEI DOTI MICRO TECHNOLOGY CO ,SHZ,,,20975200256.0,US
BSI.F,BE Semiconductor Inds N.V.    A,FRA,,,20945840128.0,US
300747.SZ,WUHAN RAYCUS FIBER LASER TECHNO,SHZ,,,20930832384.0,US
DELTA.BD,DELTA GROUP PLC,BUD,,,20911800320.0,US
2355.TW,CHIN-POON INDUSTRIAL,TAI,,,20868487168.0,US
F3A.F,First Solar Inc.              R,FRA,,,20867442688.0,US
TTGL.XC,TT Electronics plc,CXE,,,208508832.0,US
2439.TW,MERRY ELECTRONICS CO,TAI,,,20826812416.0,US
CSIQN.MX,CANADIAN SOLAR INC,MEX,,,20795996160.0,US
B2HI34.SA,BILL HOLD   DRN,SAO,,,20795795456.0,US
WPS.PR,W.A.G PAYMENT SOLU,PRA,,,20775219200.0,US
600171.SS,SHANGHAI BELLING CORP. LTD,SHH,,,20757274624.0,US
BSI.DE,BE Semiconductor Inds N.V.    A,GER,,,20747788288.0,US
ADVT.L,ADVANCEDADVT LIMITED ORD NPV (D,LSE,,,207237792.0,US
BESI.AS,BE Semiconductor Industries N.V,AMS,,,20739866624.0,US
6920.TWO,PPt,TWO,,,20721901568.0,US
3968.T,SEGUE GROUP CO LTD,JPX,,,20716578816.0,US
6651.HK,51WORLD,HKG,,,20700188672.0,US
017250.KQ,Interm,KOE,,,20698329088.0,US
300773.SZ,LAKALA PAYMENT CO LTD,SHZ,,,20659288064.0,US
688362.SS,FOREHOPE ELECTRONIC (NINGBO) CO,SHH,,,20647671808.0,US
9553.T,MICROAD INC,JPX,,,20643653632.0,US
9678.HK,UNISOUND,HKG,,,20625911808.0,US
688380.SS,SHENZHEN CHINA MICRO SEMICON CO,SHH,,,20582764544.0,US
9709.T,NCS&A CO LTD,JPX,,,20567046144.0,US
NUCLEUS.NS,NUCLEUS SOFTWARE EXPORTS,NSI,,,20554799104.0,US
603341.SS,SHANGHAI LONGCHEER TECH CO LTD,SHH,,,20532586496.0,US
NUCLEUS.BO,NUCLEUS SOFTWARE EXPORTS LTD.,BSE,,,20527157248.0,US
300140.SZ,CECEP ENVIRONMENTAL PROTECTION ,SHZ,,,20515823616.0,US
3565.T,ASCENTECH K K,JPX,,,20490371072.0,US
MKSI,MKS Inc.,NMS,,,20477353984.0,US
058450.KQ,HANJOO ART,KOE,,,20470693888.0,US
6918.T,AVAL DATA CORPORATION,JPX,,,20469866496.0,US
SWON.OL,SOFTWAREONE HOLDING,OSL,,,20468371456.0,US
FFIV,"F5, Inc.",NMS,,,20456491008.0,US
BSIA.F,BE SEMICONDUCTOR INDS N.V.    N,FRA,,,20438831104.0,US
SITM,SiTime Corporation,NGM,,,20432728064.0,US
301389.SZ,LONG YOUNG ELECTRONIC (KUNSHAN),SHZ,,,20431845376.0,US
PRPD.TA,PROPDO LTD,TLV,,,203948608.0,US
5933.T,ALINCO INC,JPX,,,20392691712.0,US
1ASTS.MI,AST SPACEMOBILE INC,MIL,,,26470094848.0,US
BESI.VI,BE SEMICONDUCTOR INDUSTRIES,VIE,,,20367532032.0,US
6862.T,MINATO HOLDINGS INC,JPX,,,20315979776.0,US
4371.T,CORE CONCEPT TECHNOLOGIES INC,JPX,,,20291022848.0,US
ENTG,"Entegris, Inc.",NMS,,,20266561536.0,US
4961.TW,FITIPOWER INTEGRATED TECHNOLOGY,TAI,,,20238256128.0,US
154040.KQ,Dasan Solueta,KOE,,,20211806208.0,US
CNN1.F,CANON INC.                    R,FRA,,,20085092352.0,US
AOSLN.MX,ALPHA & OMEGA SEMICONDUCTOR LTD,MEX,,,20202465280.0,US
7725.T,INTER ACTION CORP,JPX,,,20027004928.0,US
688561.SS,QI AN XIN TECHNOLOGY GROUP INC,SHH,,,19990003712.0,US
CNN1.VI,CANON INC,VIE,,,19834675200.0,US
605111.SS,WUXI NCE POWER CO LTD,SHH,,,19931811840.0,US
5284.TW,JPP HOLDING COMPANY LIMITED,TAI,,,19913838592.0,US
1YO.F,Yangtze Optic.Fibre and Cable R,FRA,,,19890104320.0,US
NTA.F,NetApp Inc.                   R,FRA,,,19839598592.0,US
WIT,Wipro Limited,NYQ,,,19816855552.0,US
SAKSOFT.BO,SAKSOFT LTD.,BSE,,,17213546496.0,US
0800.HK,WERIDE-W,HKG,,,19762733056.0,US
6937.TW,SKYTECH INC,TAI,,,19770253312.0,US
YAGOY,,PNK,,,19763814400.0,US
UEL.NS,UJAAS ENERGY LIMITED,NSI,,,19706859520.0,US
2402.TW,ICHIA TECHNOLOGIES INC,TAI,,,19651586048.0,US
N2ET34.SA,CLOUDFLARE  DRN,SAO,,,19624445952.0,US
6443.TW,TSEC CORPORATION,TAI,,,19588835328.0,US
6050.T,E-GUARDIAN INC,JPX,,,19570409472.0,US
688484.SS,SOUTHCHIP SEMICONDUCTOR TECH (S,SHH,,,19557036032.0,US
LNVGY,Lenovo Group Ltd.,PNK,,,19615750144.0,US
5314.TWO,MYSON-CENTURY TECHNOLOGY INC,TWO,,,19483351040.0,US
603613.SS,BEIJING UNITED INFORMATION TECH,SHH,,,19440109568.0,US
3305.TW,SHENMAO TECHNOLOGY INC,TAI,,,19431370752.0,US
1384.HK,DEEPEXI TECH,HKG,,,19418271744.0,US
IONQ,"IonQ, Inc.",NYQ,,,19391373312.0,US
BINBN.IS,BIN ULASIM TEKNOLOJILERI,IST,,,19387201536.0,US
3135.TW,GOLDKEY TECHNOLOGY CORPORATION,TAI,,,19379841024.0,US
4960.TW,CHENG MEI MATERIALS TECHNOLOGY ,TAI,,,19375990784.0,US
LNVGF,Lenovo Group Ltd.,PNK,,,19351267328.0,US
0JWO.IL,ATEA ASA ATEA ORD SHS,IOB,,,19347494912.0,US
002439.SZ,VENUSTECH GROUP INC,SHZ,,,19346061312.0,US
UEL.BO,UJAAS ENERGY LIMITED,BSE,,,19342684160.0,US
ZUBE.NE,UBER (UBER) BMO CDR (CAD HEDGED,NEO,,,15916180480.0,US
CGEMY,Capgemini SE,PNK,,,19313076224.0,US
4783.T,NCD CO LTD,JPX,,,19310436352.0,US
002815.SZ,SUNTAK TECHNOLOGY CO LTD,SHZ,,,19289784320.0,US
CNNA.F,CANON INC.                    R,FRA,,,19169777664.0,US
600877.SS,CETC CHIPS TECHNOLOGY INC,SHH,,,19229126656.0,US
6865.HK,FLAT GLASS,HKG,,,19218968576.0,US
603991.SS,SHENZHEN LEADING SEMICONDUCTOR ,SHH,,,19186448384.0,US
688403.SS,UNION SEMICONDUCTOR (HEFEI) CO ,SHH,,,19135014912.0,US
4813.T,ACCESS CO LTD,JPX,,,19108726784.0,US
5139.T,OPENWORK INC,JPX,,,19097577472.0,US
6626.T,SEMITEC CORPORATION,JPX,,,19086387200.0,US
6989.T,HOKURIKU ELECTRIC INDUSTRY CO,JPX,,,19080501248.0,US
RLCO.TA,RALCO AGENCIES,TLV,,,190510304.0,US
48D.F,Atlassian Corp.               R,FRA,,,19032588288.0,US
HPQ,HP Inc.,NYQ,,,19103256576.0,US
MCARD.IS,METROPAL KURUMSAL HIZMETLER,IST,,,19029299200.0,US
301362.SZ,UP-SHINE LIGHTING CO LTD,SHZ,,,19029006336.0,US
1CTSH.MI,Cognizant Tech,MIL,,,19024060416.0,US
688535.SS,JIANGSU HHCK ADVANCED MATERIALS,SHH,,,18991101952.0,US
4908.TWO,APAC OPTO ELECTRONICS INC,TWO,,,18967621632.0,US
418620.KQ,E8,KOE,,,18935279616.0,US
CAPMF,Capgemini SE,PNK,,,18920294400.0,US
1AKAM.MI,AKAMAI TECHNOLOGIES,MIL,,,18862309376.0,US
3592.TW,RAYDIUM SEMI-CONDUCTOR CORPORAT,TAI,,,18850023424.0,US
AKAM.VI,AKAMAI TECHNOLOGIES INC,VIE,,,18847770624.0,US
1TEAM.MI,Atlassian Corp,MIL,,,18829574144.0,US
600363.SS,JIANGXI LIANCHUANG OPTOELECTRON,SHH,,,18824593408.0,US
SILVERTUC.BO,Silver Touch Technologies Limi,BSE,,,18786899968.0,US
AK3.F,AKAMAI TECHNOLOGIES INC.      R,FRA,,,18786709504.0,US
SILVERTUC.NS,SILVER TOUCH TECHNO LTD,NSI,,,18780561408.0,US
FNIS.VI,FIDELITY INC,VIE,,,18773049344.0,US
CTSH.VI,COGNIZANT TECH SOLUTIONS-A,VIE,,,18742624256.0,US
1304.HK,FORTIOR,HKG,,,18740572160.0,US
2497.T,UNITED INC,JPX,,,18721775616.0,US
688717.SS,SOLAX POWER NETWORK TECH (ZHEJI,SHH,,,18718400512.0,US
0YH9.IL,NETCOMPANY GROUP A/S NETCOMPANY,IOB,,,18691217408.0,US
301275.SZ,HANSHOW TECHNOLOGY CO LTD,SHZ,,,18678528000.0,US
3028.TW,ZENITRON CORP,TAI,,,18670864384.0,US
SMCI,"Super Micro Computer, Inc.",NMS,,,18668029952.0,US
300455.SZ,BEIJING AEROSPACE SHENZHOU INTE,SHZ,,,18640433152.0,US
3835.T,EBASE CO LTD,JPX,,,18632144896.0,US
2334.T,EOLE INC,JPX,,,18623109120.0,US
2426.TW,TYNTEK CORP,TAI,,,18608439296.0,US
ALFAS.IS,ALFA SOLAR ENERJI,IST,,,18602399744.0,US
6206.TW,FLYTECH TECHNOLOGY CO,TAI,,,18598060032.0,US
605118.SS,XIAMEN LEADING OPTICS CO LTD,SHH,,,18527488000.0,US
SNX,TD SYNNEX Corporation,NYQ,,,18567450624.0,US
6927.T,HELIOS TECHNO HOLDING CO LTD,JPX,,,18496548864.0,US
RISHABH.BO,Rishabh Instruments Limited,BSE,,,18468431872.0,US
RISHABH.NS,RISHABH INSTRUMENTS LTD,NSI,,,18462650368.0,US
COZ.F,COGNIZANT TECHNOLOGY SOL.CORP.R,FRA,,,18416254976.0,US
07G0.F,Corpay Inc.                   R,FRA,,,18399379456.0,US
MICRON19.BK,MICRON19_DR MICRON#YUANTA,SET,,,18382063616.0,US
000050.SZ,TIANMA MICROELECTRONICS CO. LTD,SHZ,,,18359375872.0,US
688661.SS,SUZHOU UIGREEN MICRO&NANO TECHN,SHH,,,18320709632.0,US
002396.SZ,FUJIAN STAR-NET COMMUNICATION C,SHZ,,,18308829184.0,US
6K8A.F,Lasertec Corp.                R,FRA,,,18284656640.0,US
6269.TW,FLEXIUM INTERCONNECT INC,TAI,,,18270267392.0,US
002980.SZ,SHENZHEN EVERBEST MACHINERY IND,SHZ,,,18233649152.0,US
GIB-A.TO,CGI INC,TOR,,,18215356416.0,US
ZGY.F,Fidelity Natl Inform.Svcs Inc.R,FRA,,,18199314432.0,US
002990.SZ,MAXVISION TECHNOLOGY CORP,SHZ,,,18196105216.0,US
600345.SS,WUHAN YANGTZE COM. INDUSTRY GP ,SHH,,,18158331904.0,US
012340.KQ,NUINTEK,KOE,,,18121129984.0,US
4977.TW,PCL TECHNOLOGIES INCORPORATION,TAI,,,18116567040.0,US
3914.T,JIG-SAW INC,JPX,,,18078420992.0,US
688593.SS,SHANGHAI NEW VISION MICROELECTR,SHH,,,18050314240.0,US
TOTS3.SA,TOTVS       ON      NM,SAO,,,18049153024.0,US
4498.T,CYBERTRUST JAPAN CO LTD,JPX,,,18032691200.0,US
300684.SZ,JONES TECH PLC,SHZ,,,17979537408.0,US
9651.T,JAPAN PROCESS DEVELOPMENT CO,JPX,,,17905620992.0,US
FTV,Fortive Corporation,NYQ,,,17901438976.0,US
300296.SZ,LEYARD OPTOELECTRONIC CO LTD,SHZ,,,17844809728.0,US
4344.T,SOURCENEXT CORPORATION,JPX,,,17842634752.0,US
SOLARWORLD.BO,Solarworld Energy Solutions Li,BSE,,,17816645632.0,US
SOLARWORLD.NS,SOLARWORLD ENERGY SOL LTD,NSI,,,17790429184.0,US
6962.TW,ITH CORPORATION,TAI,,,17775515648.0,US
3648.T,AGS CORP,JPX,,,17749682176.0,US
300088.SZ,WUHU TOKEN SCIENCE CO LTD,SHZ,,,17733908480.0,US
6682.HK,PHANCY,HKG,,,17730084864.0,US
ARDYZ.IS,ARD BILISIM TEKNOLOJILERI,IST,,,17685383168.0,US
MKT.F,MKS Inc.                      R,FRA,,,17662789632.0,US
067770.KQ,SEJINTS,KOE,,,17628338176.0,US
7722.TW,LINE PAY TAIWAN LIMITED,TAI,,,17611999232.0,US
5425.TWO,TAIWAN SEMICONDUCTOR CO,TWO,,,17605828608.0,US
688107.SS,SHANGHAI ANLOGIC INFOTECH CO LT,SHH,,,17589270528.0,US
3355.HK,FS.COM,HKG,,,17565757440.0,US
1MKSI.MI,MKS INSTRUMENTS INC,MIL,,,17527701504.0,US
1ENTG.MI,ENTEGRIS INC,MIL,,,17514500096.0,US
ENQ.F,ENTEGRIS INC.                 R,FRA,,,17514500096.0,US
438A.T,INFCURION INC,JPX,,,17482029056.0,US
ATEA.OL,ATEA,OSL,,,17472704512.0,US
6629.T,TECHNO HORIZON CO LTD,JPX,,,17439236096.0,US
300657.SZ,XIAMEN HONGXIN ELECTRON-TECH GR,SHZ,,,17438482432.0,US
AMKR,"Amkor Technology, Inc.",NMS,,,17437831168.0,US
FFV.F,F5 Inc.                       R,FRA,,,17410979840.0,US
002583.SZ,HYTERA COMMUNICATI CO LTD,SHZ,,,17404186624.0,US
6837.T,KYOSHA CO LTD,JPX,,,17380024320.0,US
9691.T,RYOMO SYSTEMS CO,JPX,,,17387714560.0,US
6854.TW,PLAYNITRIDE INC,TAI,,,17384988672.0,US
TTMI,"TTM Technologies, Inc.",NMS,,,17379307520.0,US
0HAZ.IL,CAPGEMINI SE CAPGEMINI ORD SHS,IOB,,,17361199104.0,US
DSSL.NS,DYNACONS SYS & SOLN LTD,NSI,,,17359366144.0,US
431A.T,USONAR CO LTD,JPX,,,17342287872.0,US
DSSL.BO,DYNACONS SYSTEMS & SOLUTIONS L,BSE,,,17333893120.0,US
002544.SZ,CETC POTEVIO SCIENCE&TECHNOLOGY,SHZ,,,17319587840.0,US
688352.SS,HEFEI CHIPMORE TECHNOLOGY CO LT,SHH,,,17312382976.0,US
300065.SZ,BEIJING HIGHLANDER DIGITAL TECH,SHZ,,,17302507520.0,US
GTLINFRA.BO,GTL INFRASTRUCTURE LTD.,BSE,,,17292300288.0,US
GTLINFRA.NS,GTL INFRA.LTD,NSI,,,17292300288.0,US
SAKSOFT.NS,SAKSOFT LIMITED,NSI,,,17291528192.0,US
5243.TW,ESON PRECISION IND CO LTD,TAI,,,17274214400.0,US
MODINSU.BO,MODERN INSULATORS LTD.,BSE,,,17240524800.0,US
688584.SS,WAFER WORKS (SHANGHAI) CO LTD,SHH,,,17231779840.0,US
IOT,Samsara Inc.,NYQ,,,17224908800.0,US
6863.T,NIRECO CORPORATION,JPX,,,17199802368.0,US
5132.T,PLUSZERO INC,JPX,,,17184540672.0,US
PARACABLES.NS,PARAMOUNT COMM LTD,NSI,,,17171103744.0,US
688088.SS,ARCSOFT CORPORATION LTD,SHH,,,17158057984.0,US
DLINKINDIA.BO,D-LINK (INDIA) LTD,BSE,,,17152392192.0,US
DLINKINDIA.NS,D-LINK INDIA LTD,NSI,,,17152392192.0,US
MICRON01.BK,MICRON01_DR MICRON#BLS,SET,,,28293218697216.0,US
301123.SZ,YD ELECTRONIC TECHNOLOGY CO LTD,SHZ,,,17140452352.0,US
028080.KQ,HUMAX Holdings,KOE,,,17119510528.0,US
WIOA.VI,WIPRO LTD-ADR,VIE,,,17090726912.0,US
CEVA.MX,CEVA INC,MEX,,,17083085824.0,US
361670.KQ,SAMYOUNG S&C,KOE,,,17069163520.0,US
3777.T,ENVIRONMENT FRIENDLY HOLDINGS C,JPX,,,17049147392.0,US
688798.SS,SHANGHAI AWINIC TECHNOLOGY CO L,SHH,,,17018390528.0,US
LHL1.F,Lenovo Group Ltd.             R,FRA,,,16994382848.0,US
301629.SZ,SIDEA SEMICONDUCTOR EQUIPMENT (,SHZ,,,16990510080.0,US
4053.T,SUN INC,JPX,,,16964720640.0,US
002410.SZ,GLODON CO LTD,SHZ,,,16948948992.0,US
3676.T,DIGITAL HEARTS HOLDINGS CO LTD,JPX,,,16924791808.0,US
7781.TWO,TPIsoftware,TWO,,,16922195968.0,US
301682.SZ,CHENGDU HONGMING ELECTRONICS CO,SHZ,,,16919670784.0,US
301658.SZ,SHENZHEN SOFARSOLAR CO LTD,SHZ,,,16907216896.0,US
300077.SZ,NSING TECHNOLOGIES INC,SHZ,,,16885355520.0,US
LHL.F,Lenovo Group Ltd.             R,FRA,,,16870336512.0,US
0YB0.F,IonQ Inc.                     R,FRA,,,16868068352.0,US
4493.T,CYBER SECURITY CLOUD INC,JPX,,,16867528704.0,US
603773.SS,WG TECH (JIANGXI) GROUP CO LTD,SHH,,,16853000192.0,US
BR,"Broadridge Financial Solutions,",NYQ,,,16842160128.0,US
SMIC13.BK,SMIC13_DR SMIC#KGI,SET,,,3011580526592.0,US
ACCELYA.BO,ACCELYA SOLUTIONS INDIA LIMITE,BSE,,,16812940288.0,US
3380.TW,ALPHA NETWORKS INC,TAI,,,16793274368.0,US
CGM.F,Capgemini SE                  A,FRA,,,16764184576.0,US
ACCELYA.NS,ACCELYA SOLN INDIA LTD,NSI,,,16756219904.0,US
4906.TW,GEMTEK TECHNOLOGY CO,TAI,,,16740310016.0,US
WAAREEINDO.BO,INDOSOLAR LTD.,BSE,,,16739246080.0,US
6848.T,DKK-TOA CORP,JPX,,,16733771776.0,US
CAP.PA,CAPGEMINI,PAR,,,16714041344.0,US
KERNEX.BO,KERNEX MICROSYSTEMS (INDIA) LT,BSE,,,23582550016.0,US
5246.T,ELEMENTS INC,JPX,,,16709866496.0,US
7320.T,SOLVVY INC,JPX,,,16702880768.0,US
4573.TWO,GMT,TWO,,,16699648000.0,US
TPRO.MI,TECHNOPROBE,MIL,,,16699529216.0,US
002413.SZ,BEIJING LEIKE DEFENSE TECH CO L,SHZ,,,16689658880.0,US
WAAREEINDO.NS,INDOSOLAR LIMITED,NSI,,,16687241216.0,US
1IONQ.MI,IONQ INC,MIL,,,16675834880.0,US
LHL1.SG,Lenovo Group Ltd. (ADRs),STU,,,16622242816.0,US
KSPI,Joint Stock Company Kaspi.kz - ,NMS,,,16629285888.0,US
300735.SZ,DBG TECHNOLOGY CO LTD,SHZ,,,16611140608.0,US
9408.T,BSN MEDIA HOLDINGS INC,JPX,,,16603694080.0,US
3217.TWO,ARGOSY RESEARCH,TWO,,,16579172352.0,US
K8B.F,Technoprobe S.p.A.            A,FRA,,,16571464704.0,US
000070.SZ,SHENZHEN SDG INFORMATION CO LTD,SHZ,,,16551569408.0,US
3712.T,INFORMATION PLANNING CO,JPX,,,16546416640.0,US
CAPG.VI,CAPGEMINI SE,VIE,,,16523501568.0,US
688515.SS,MOTORCOMM ELECTRONIC TECH CO LT,SHH,,,16519999488.0,US
SIVE.ST,Sivers Semiconductors AB,STO,,,16516985856.0,US
CGM.DE,Capgemini SE                  A,GER,,,16513473536.0,US
600552.SS,TRIUMPH SCIENCE & TECHNOLOGY GR,SHH,,,16473945088.0,US
002913.SZ,AOSHIKANG TECHNOLOGY CO LTD,SHZ,,,16467836928.0,US
7HP.F,HP Inc.                       R,FRA,,,16461903872.0,US
WIOA.F,WIPRO LTD.                    R,FRA,,,16461621248.0,US
LSCC,Lattice Semiconductor Corporati,NMS,,,16456013824.0,US
CAPP.XC,Capgemini SE,CXE,,,16412504064.0,US
688233.SS,THINKON SEMICONDUCTOR JINZHOU C,SHH,,,16402144256.0,US
PTC,PTC Inc.,NMS,,,16391427072.0,US
3640.T,DENSAN CO LTD,JPX,,,16388160512.0,US
301510.SZ,GOOGOL TECHNOLOGY CO LTD,SHZ,,,16364408832.0,US
HPQ.VI,HP INC,VIE,,,16808915968.0,US
300229.SZ,TRS INFORMATION TECHNOLOGY CO L,SHZ,,,16327975936.0,US
600764.SS,CHINA MARINE INFORMATION ELECTR,SHH,,,16308944896.0,US
300184.SZ,WUHAN P&S INFORMATION TECHNOLOG,SHZ,,,16298613760.0,US
3992.T,NEEDS WELL INC,JPX,,,16283026432.0,US
3925.T,DOUBLE STANDARD INC,JPX,,,16273078272.0,US
7HP.DE,HP Inc.                       R,GER,,,16269848576.0,US
6679.TWO,ZILLTEK TECHNOLOGY CORP,TWO,,,16252637184.0,US
1HPQ.MI,HP,MIL,,,16237838336.0,US
688258.SS,JIANGSU EAZYTEC CO LTD,SHH,,,16235483136.0,US
3321.T,MITACHI CO LTD,JPX,,,16229292032.0,US
CGMA.SG,Capgemini S.A. (ADRs),STU,,,16371667968.0,US
301589.SZ,XI'AN NOVASTAR TECH CO LTD,SHZ,,,16199662592.0,US
NVMI,Nova Ltd.,NMS,,,16194106368.0,US
DOCN,"DigitalOcean Holdings, Inc.",NYQ,,,16162880512.0,US
SMC2.VI,SUPER MICRO COMPUTER INC,VIE,,,16154100736.0,US
1SMCI.MI,Super Micro C,MIL,,,16130043904.0,US
MS51.DE,Super Micro Computer Inc.     R,GER,,,16118014976.0,US
3362.TWO,ABILITY OPTO-ELECTRONICS TECHNO,TWO,,,16090225664.0,US
MS51.F,Super Micro Computer Inc.     R,FRA,,,16045845504.0,US
3209.TW,ALLTEK TECHNOLOGY CORP,TAI,,,16006600704.0,US
0303.HK,VTECH HOLDINGS,HKG,,,16004845568.0,US
VID.L,VIDENDUM PLC ORD 1P,LSE,,,159967648.0,US
8261.TW,ADVANCED POWER ELECTRONICS,TAI,,,15989091328.0,US
177350.KQ,Vessel,KOE,,,15985592320.0,US
002925.SZ,XIAMEN INTRETECH INC,SHZ,,,15965833216.0,US
3029.TW,ZERO ONE TECHNOLOGY,TAI,,,15962938368.0,US
SUX.F,TD SYNNEX Corp.               R,FRA,,,16104966144.0,US
ASML01.BK,ASML01_DR ASML#BLS,SET,,,15898478592.0,US
6199.T,SERAKU CO LTD,JPX,,,15858686976.0,US
688332.SS,SHENZHEN BLUETRUM TECHNOLOGY CO,SHH,,,23440480256.0,US
3455.TWO,UTECHZONE CO. LTD,TWO,,,15830589440.0,US
2354.T,YE DIGITAL CORPORATION,JPX,,,15829473280.0,US
603186.SS,ZHEJIANG WAZAM NEW MATERIALS CO,SHH,,,15821730816.0,US
2480.TW,STARK TECHNOLOGY,TAI,,,15794459648.0,US
7927.T,MUTO SEIKO CO,JPX,,,15785791488.0,US
300846.SZ,CAPITALONLINE DATA SERVICE CO L,SHZ,,,15775848448.0,US
688206.SS,PRIMARIUS TECHNOLOGIES CO LTD,SHH,,,15753438208.0,US
688605.SS,SPRINT PRECISION TECHNOLOGIES C,SHH,,,15737058304.0,US
ALAR.TA,ALARUM TECHNOLOGIE,TLV,,,157300448.0,US
CGMA.F,Capgemini SE                  A,FRA,,,15782694912.0,US
2498.HK,ROBOSENSE,HKG,,,15697044480.0,US
NRILY,Nomura Research Institute Ltd.,PNK,,,15692730368.0,US
5885.T,GDEP ADVANCE INC,JPX,,,15675339776.0,US
2338.TW,TAIWAN MASK CORP,TAI,,,15664868352.0,US
300682.SZ,LONGSHINE TECHNOLOGY GROUP CO L,SHZ,,,15645201408.0,US
2392.TW,CHENG UEI PRECISION INDUSTRY CO,TAI,,,15643448320.0,US
688790.SS,BEIJING ONMICRO ELECTRONICS CO ,SHH,,,15634438144.0,US
276A.T,CCREB ADVISORS INC,JPX,,,15604000768.0,US
603297.SS,NINGBO YONGXIN OPTICS CO LTD,SHH,,,15581060096.0,US
FNX.L,FONIX PLC ORD 0.1P,LSE,,,155726016.0,US
SARN.TA,SARINE TECHNOLOGIE,TLV,,,155655136.0,US
LDOS,"Leidos Holdings, Inc.",NYQ,,,15558404096.0,US
SSNC,"SS&C Technologies Holdings, Inc",NMS,,,15553061888.0,US
PATEK.IS,PASIFIK TEKNOLOJI,IST,,,15482995712.0,US
7815.TWO,Sync Tech,TWO,,,15482058752.0,US
2335.T,CUBE SYSTEM INC,JPX,,,15480607744.0,US
3704.TW,ZYXEL GROUP CORPORATION,TAI,,,15453309952.0,US
300007.SZ,HANWEI ELECTRONICS GROUP CORP,SHZ,,,15406316544.0,US
4055.T,T&S GROUP INC,JPX,,,15389812736.0,US
AOM.L,ACTIVEOPS PLC ORD 0.1P,LSE,,,153616480.0,US
600268.SS,GUODIAN NANJING AUTOMATION COMP,SHH,,,15349807104.0,US
300182.SZ,BEIJING JETSEN TECHNOLOGY CO LT,SHZ,,,15343636480.0,US
NELCO.NS,NELCO LTD,NSI,,,15331683328.0,US
DIDIY,DiDi Global Inc.,PNK,,,15325556736.0,US
NELCO.BO,NELCO LTD.,BSE,,,15308865536.0,US
603678.SS,FUJIAN TORCH ELECTRON TECHNOLOG,SHH,,,15279955968.0,US
NURAF,Nomura Research Institute Ltd.,PNK,,,15279159296.0,US
AAOI,"Applied Optoelectronics, Inc.",NGM,,,15275013120.0,US
002338.SZ,CHANGCHUN UP OPTOTECH CO LTD,SHZ,,,15271200768.0,US
300975.SZ,NANJING SUNLORD ELECTRONICS CO ,SHZ,,,15251525632.0,US
2340.TW,TAIWAN-ASIA SEMICONDUCTOR CORP,TAI,,,15237806080.0,US
TT1.F,TTM TECHNOLOGIES INC.         R,FRA,,,15234802688.0,US
4761.T,SAKURA KCS,JPX,,,15208528896.0,US
F03.F,Fortive Corp.                 R,FRA,,,15185128448.0,US
3048.TW,EDOM TECHNOLOGY CO,TAI,,,15137451008.0,US
LOGO.IS,LOGO YAZILIM,IST,,,15105000448.0,US
688055.SS,INFOVISION OPTOELECTRONICS(KUNS,SHH,,,15100001280.0,US
300322.SZ,HUIZHOU SPEED WIRELESS TECHNOLO,SHZ,,,15098451968.0,US
300303.SZ,SHENZHEN JUFEI OPTOELECTRONICS ,SHZ,,,15018138624.0,US
7717.TWO,LIGHTEL CORPORATION,TWO,,,15015284736.0,US
5621.T,HUMAN TECHNOLOGIES INC,JPX,,,15013291008.0,US
600271.SS,AISINO CORPORATION,SHH,,,15008365568.0,US
4434.T,SERVERWORKS CO LTD,JPX,,,15005114368.0,US
T2ER34.SA,TERADYNE INCDRN,SAO,,,15001435136.0,US
436A.T,CYBER SOLUTION INC,JPX,,,14992947200.0,US
MOBTL.IS,MOBILTEL ILETISIM,IST,,,14975249408.0,US
5386.TWO,ALBATRON TECHNOLOGY CO LTD,TWO,,,14973564928.0,US
7713.T,SIGMA KOKI CO LTD,JPX,,,14971711488.0,US
096870.KQ,LDT,KOE,,,14959616000.0,US
688686.SS,OPT MACHINE VISION TECH CO LTD,SHH,,,14954285056.0,US
MOBIKWIK.BO,One Mobikwik Systems Limited,BSE,,,14907576320.0,US
0856.HK,VSTECS,HKG,,,14884092928.0,US
601133.SS,BOTH ENGINEERING TECHNOLOGY CO ,SHH,,,14879559680.0,US
MOBIKWIK.NS,ONE MOBIKWIK SYSTEMS LTD,NSI,,,14872145920.0,US
AMK.F,AMKOR TECHNOLOGY INC.         R,FRA,,,14852520960.0,US
MIDW.L,MIDWICH GROUP PLC ORD GBP0.01,LSE,,,148206976.0,US
NMR.F,Nova Ltd.                     R,FRA,,,14828032000.0,US
YL8.F,Samsara Inc.                  R,FRA,,,14800835584.0,US
000970.SZ,BEIJING ZHONG KE SAN HUAN HIGH-,SHZ,,,14795383808.0,US
HHZD.SI,h HorizonRobo HK SDR1to1,SES,,,14765798400.0,US
LOGI,Logitech International S.A. - R,NMS,,,14779271168.0,US
ININ.TA,INTER INDUSTRIES,TLV,,,147755712.0,US
2715.HK,ESTUN,HKG,,,14749248512.0,US
9343.T,IBIS INC,JPX,,,14734959616.0,US
6261.TWO,YOUNGTEK ELECTRONICS CORPORATIO,TWO,,,14713021440.0,US
ACP.WA,ASSECOPOL,WSE,,,14709230592.0,US
300613.SZ,SHANGHAI FULLHAN MICROELECTRONI,SHZ,,,14694639616.0,US
300468.SZ,SHENZHEN FORMS SYNTRON INFORMAT,SHZ,,,14667146240.0,US
